id,creationDate,publicatioName,reviewText,scoreSentiment,title,runtimeMinutes,genre,originalLanguage,predictedSentiment,cleaned_text,LDA_Topics
1068099,2020-05-07,Bay Area Reporter,funnyscary account persecution another Lennys disciples,POSITIVE,A/K/A Tommy Chong,78.0,Documentary,English,Negative,"['funnyscary', 'account', 'persecution', 'another', 'lennys', 'disciples']","[(0, 0.028717037), (1, 0.16962224), (2, 0.7441669), (3, 0.02874554), (4, 0.028748265)]"
128114,2016-02-25,"Star-Democrat (Easton, MD)",nice see brothers devote time energy something fun,POSITIVE,"Hail, Caesar!",106.0,Comedy,English,Positive,"['nice', 'see', 'brothers', 'devote', 'time', 'energy', 'something', 'fun']","[(0, 0.34859675), (1, 0.022609644), (2, 0.58402085), (3, 0.022433223), (4, 0.02233954)]"
525030,2012-04-28,tonymacklin.net,Marley terrific documentary goes beyond one figure captures essence life film infectious spiritual one songs,POSITIVE,Marley,144.0,"Documentary, Music",English,Positive,"['marley', 'terrific', 'documentary', 'goes', 'beyond', 'one', 'figure', 'captures', 'essence', 'life', 'film', 'infectious', 'spiritual', 'one', 'songs']","[(0, 0.0128430715), (1, 0.30289164), (2, 0.12465618), (3, 0.5468539), (4, 0.012755237)]"
592583,2012-07-21,7M Pictures,rare find film redeeming qualities whatsoever,NEGATIVE,I Hope They Serve Beer in Hell,106.0,Comedy,English,Negative,"['rare', 'find', 'film', 'redeeming', 'qualities', 'whatsoever']","[(0, 0.72885746), (1, 0.029031519), (2, 0.028967308), (3, 0.028776765), (4, 0.18436697)]"
842575,2019-12-12,WBUR’s Arts & Culture,cumulative emotional impact films naturally grows pronounced installment especially hits home one,POSITIVE,63 Up,138.0,Documentary,English (United Kingdom),Positive,"['cumulative', 'emotional', 'impact', 'films', 'naturally', 'grows', 'pronounced', 'installment', 'especially', 'hits', 'home', 'one']","[(0, 0.016022246), (1, 0.18230341), (2, 0.015748063), (3, 0.7701696), (4, 0.015756669)]"
56593,2001-02-22,Urban Cinefile,Judging writer Joel Soisson come franchise already dead water,NEGATIVE,Highlander: Endgame,88.0,"Fantasy, Adventure, Action",English,Negative,"['judging', 'writer', 'joel', 'soisson', 'come', 'franchise', 'already', 'dead', 'water']","[(0, 0.0201067), (1, 0.9196636), (2, 0.020145776), (3, 0.020030487), (4, 0.020053452)]"
832957,2012-05-03,Washington Post,performances wellpitched Avengers meshing vividness ease tempting overpraise good great movie surrounds,POSITIVE,Marvel's the Avengers,143.0,"Action, Adventure, Fantasy, Sci-fi",English,Positive,"['performances', 'wellpitched', 'avengers', 'meshing', 'vividness', 'ease', 'tempting', 'overpraise', 'good', 'great', 'movie', 'surrounds']","[(0, 0.015708504), (1, 0.015634118), (2, 0.015567813), (3, 0.015512538), (4, 0.937577)]"
373992,2022-12-24,Fat Guys at the Movies,adventure sizzles energy fun offering grand spectacle drama,POSITIVE,RRR,187.0,"Action, Drama",Telugu,Positive,"['adventure', 'sizzles', 'energy', 'fun', 'offering', 'grand', 'spectacle', 'drama']","[(0, 0.02263315), (1, 0.79239017), (2, 0.022819063), (3, 0.022786668), (4, 0.13937093)]"
200714,2016-09-21,indieWire,rare film courage stomach reality life death,POSITIVE,Chronic,93.0,Drama,English,Positive,"['rare', 'film', 'courage', 'stomach', 'reality', 'life', 'death']","[(0, 0.025485905), (1, 0.74170387), (2, 0.025353836), (3, 0.18206856), (4, 0.025387822)]"
766425,2018-03-08,Toronto Star,Though great actors somewhere spectrum funny one feels completely element,NEGATIVE,Gringo,110.0,"Comedy, Action",English,Positive,"['though', 'great', 'actors', 'somewhere', 'spectrum', 'funny', 'one', 'feels', 'completely', 'element']","[(0, 0.018464671), (1, 0.01848797), (2, 0.45015532), (3, 0.49444726), (4, 0.018444749)]"
865104,2000-01-01,Filmcritic.com,Im Cheerleader plays lot like sitcom funny one,NEGATIVE,But I'm a Cheerleader,81.0,"Comedy, Drama, Lgbtq+",English,Negative,"['im', 'cheerleader', 'plays', 'lot', 'like', 'sitcom', 'funny', 'one']","[(0, 0.90910697), (1, 0.0225374), (2, 0.022959517), (3, 0.022967242), (4, 0.02242885)]"
680081,2022-06-21,Deep Focus Review,brain cells pummeled submission course overlong twohoursandseventeenminutes tolerance subpar acting tested mood diversions delighted,NEGATIVE,Furious 7,137.0,"Action, Adventure, Mystery & thriller",English,Negative,"['brain', 'cells', 'pummeled', 'submission', 'course', 'overlong', 'twohoursandseventeenminutes', 'tolerance', 'subpar', 'acting', 'tested', 'mood', 'diversions', 'delighted']","[(0, 0.013404098), (1, 0.013405172), (2, 0.013438444), (3, 0.9463842), (4, 0.013368059)]"
323418,2010-12-07,Screen Rant,Warriors Way odd duck movie doesnt even include wirefuWestern combination,NEGATIVE,The Warrior's Way,100.0,"Action, Fantasy, Western",English,Negative,"['warriors', 'way', 'odd', 'duck', 'movie', 'doesnt', 'even', 'include', 'wirefuwestern', 'combination']","[(0, 0.018506516), (1, 0.018473657), (2, 0.20263982), (3, 0.20258754), (4, 0.5577925)]"
1116793,2020-03-28,FilmWeek (KPCC - NPR Los Angeles),surprised good think finds new way genre think mainstream people expecting,POSITIVE,I Still Believe,115.0,"Biography, Drama, Romance, Music",English,Positive,"['surprised', 'good', 'think', 'finds', 'new', 'way', 'genre', 'think', 'mainstream', 'people', 'expecting']","[(0, 0.017044803), (1, 0.5545032), (2, 0.016941296), (3, 0.3947062), (4, 0.01680452)]"
228686,2008-02-22,Seattle Times,Although Honeydripper screenplay award San Sebastin Film Festival Sayles strongest work Part problem keeps building rocknroll payoff never quite arrives,NEGATIVE,Honeydripper,123.0,Drama,English,Negative,"['although', 'honeydripper', 'screenplay', 'award', 'san', 'sebastin', 'film', 'festival', 'sayles', 'strongest', 'work', 'part', 'problem', 'keeps', 'building', 'rocknroll', 'payoff', 'never', 'quite', 'arrives']","[(0, 0.67350155), (3, 0.29744506)]"
612844,2016-04-27,New Zealand Herald,Even best actress Oscar winners bad day office one Julianne Moore,NEGATIVE,Seventh Son,102.0,"Fantasy, Adventure, Action",English,Positive,"['even', 'best', 'actress', 'oscar', 'winners', 'bad', 'day', 'office', 'one', 'julianne', 'moore']","[(0, 0.016905742), (1, 0.01675333), (2, 0.016800672), (3, 0.93279624), (4, 0.016744006)]"
706833,2018-01-11,New York Times,tasteful thats word consistently exploit lurid implications sensationalist scenario suppose speaks well filmmakers people well,NEGATIVE,Acts of Violence,86.0,"Action, Mystery & thriller",English,Positive,"['tasteful', 'thats', 'word', 'consistently', 'exploit', 'lurid', 'implications', 'sensationalist', 'scenario', 'suppose', 'speaks', 'well', 'filmmakers', 'people', 'well']","[(0, 0.012679776), (1, 0.66711015), (2, 0.012653433), (3, 0.2008931), (4, 0.10666358)]"
939645,2011-07-01,Washington Post,Entertainers bloom nowhere sing vanish rather like extended music video,NEGATIVE,Passion,90.0,Documentary,Italian,Negative,"['entertainers', 'bloom', 'nowhere', 'sing', 'vanish', 'rather', 'like', 'extended', 'music', 'video']","[(0, 0.0183591), (1, 0.01842362), (2, 0.9264629), (3, 0.018318953), (4, 0.018435406)]"
897592,2020-02-05,Los Angeles Free Press,Arnold Weskers offbeat interesting view restaurant kitchen microcosmic world tells truths us good film often hard find,POSITIVE,The Kitchen,76.0,"Comedy, Drama",English,Positive,"['arnold', 'weskers', 'offbeat', 'interesting', 'view', 'restaurant', 'kitchen', 'microcosmic', 'world', 'tells', 'truths', 'us', 'good', 'film', 'often', 'hard', 'find']","[(0, 0.9550266), (1, 0.011224396), (2, 0.011264362), (3, 0.011266893), (4, 0.011217723)]"
777829,2015-08-20,Washington Post,American Ultra clever premise misses several opportunities least comment skewer spy movies halfheartedly pokes fun,NEGATIVE,American Ultra,96.0,"Action, Comedy",English,Negative,"['american', 'ultra', 'clever', 'premise', 'misses', 'several', 'opportunities', 'least', 'comment', 'skewer', 'spy', 'movies', 'halfheartedly', 'pokes', 'fun']","[(0, 0.012696608), (1, 0.012643441), (2, 0.18024929), (3, 0.0126618575), (4, 0.78174883)]"
647017,2018-08-31,Rappler,Sure simple twist predicted mile away even criticisms gamely acknowledges plugging hole punchlines,POSITIVE,Teen Titans GO! to the Movies,87.0,"Kids & family, Comedy, Adventure, Action, Animation",English,Positive,"['sure', 'simple', 'twist', 'predicted', 'mile', 'away', 'even', 'criticisms', 'gamely', 'acknowledges', 'plugging', 'hole', 'punchlines']","[(0, 0.014883666), (1, 0.096128136), (2, 0.014356959), (3, 0.8603001), (4, 0.014331081)]"
1180409,2019-10-05,Flick Feast,beautiful animation endearing protagonist core hard enjoy ride,POSITIVE,Abominable,97.0,"Kids & family, Comedy, Adventure, Animation",English,Positive,"['beautiful', 'animation', 'endearing', 'protagonist', 'core', 'hard', 'enjoy', 'ride']","[(0, 0.02271121), (1, 0.022496747), (2, 0.68958324), (3, 0.24280003), (4, 0.022408834)]"
430960,2020-12-23,Cinemayward,WW84 shines brightest Gadot Pine onscreen together,POSITIVE,Wonder Woman 1984,151.0,"Action, Adventure, Fantasy",English,Positive,"['ww84', 'shines', 'brightest', 'gadot', 'pine', 'onscreen', 'together']","[(0, 0.02626177), (1, 0.025172463), (2, 0.8982284), (3, 0.025226802), (4, 0.025110552)]"
100329,2016-05-12,Newark Star-Ledger,movie feels little date taking place present emotionally invoking world Enrons Bernie Madoffs tech bubbles Wall Street meltdowns,NEGATIVE,Money Monster,98.0,"Mystery & thriller, Drama",English,Positive,"['movie', 'feels', 'little', 'date', 'taking', 'place', 'present', 'emotionally', 'invoking', 'world', 'enrons', 'bernie', 'madoffs', 'tech', 'bubbles', 'wall', 'street', 'meltdowns']","[(0, 0.19017436), (1, 0.010662501), (2, 0.77791244), (3, 0.010663079), (4, 0.010587591)]"
43481,2006-04-14,Kaplan vs. Kaplan,excruciating yet fascinating journey life intriguing yet ill person,POSITIVE,The Devil and Daniel Johnston,110.0,Documentary,English,Positive,"['excruciating', 'yet', 'fascinating', 'journey', 'life', 'intriguing', 'yet', 'ill', 'person']","[(0, 0.7753269), (1, 0.16388609), (2, 0.020360881), (3, 0.020403653), (4, 0.020022515)]"
1103395,2010-01-05,Daily Telegraph (UK),Vicky Jensons attempt gogetting romcom tragic underachiever com front rentaquirk characters feel like Little Miss Sunshine tribute act gone wrong,NEGATIVE,Post Grad,89.0,Comedy,English,Negative,"['vicky', 'jensons', 'attempt', 'gogetting', 'romcom', 'tragic', 'underachiever', 'com', 'front', 'rentaquirk', 'characters', 'feel', 'like', 'little', 'miss', 'sunshine', 'tribute', 'act', 'gone', 'wrong']","[(0, 0.17795129), (2, 0.7930828)]"
897114,2022-11-09,One Guy's Opinion,bland boring tale Washington skullduggery thirdparty candidate posits shaking presidential race,NEGATIVE,The Independent,108.0,"Mystery & thriller, Drama",English,Negative,"['bland', 'boring', 'tale', 'washington', 'skullduggery', 'thirdparty', 'candidate', 'posits', 'shaking', 'presidential', 'race']","[(0, 0.8908904), (1, 0.016707577), (2, 0.058944497), (3, 0.016754132), (4, 0.016703388)]"
433094,2019-10-26,MovieFreak.com,wish liked Black Blue,NEGATIVE,Black and Blue,108.0,"Mystery & thriller, Crime, Drama, Action",English,Negative,"['wish', 'liked', 'black', 'blue']","[(0, 0.040040158), (1, 0.5607065), (2, 0.0402283), (3, 0.040316354), (4, 0.31870872)]"
66666,2000-01-01,AboutFilm.com,forces darkness win ten mortal kombats row world subjugated tyrrany evil bad spelling,NEGATIVE,Mortal Kombat,101.0,Action,English,Positive,"['forces', 'darkness', 'win', 'ten', 'mortal', 'kombats', 'row', 'world', 'subjugated', 'tyrrany', 'evil', 'bad', 'spelling']","[(0, 0.29960734), (1, 0.014408507), (2, 0.014371271), (3, 0.014377012), (4, 0.65723586)]"
395851,2001-12-28,Newsday,Pounds noble intentions emotional intensity head cant help cry physical pain pummeling,NEGATIVE,I Am Sam,132.0,Drama,English,Negative,"['pounds', 'noble', 'intentions', 'emotional', 'intensity', 'head', 'cant', 'help', 'cry', 'physical', 'pain', 'pummeling']","[(0, 0.015525812), (1, 0.015595243), (2, 0.8450529), (3, 0.10829539), (4, 0.015530641)]"
970131,2014-01-24,Schmoes Know,think wouldve rather seen depicted 5minute feature newscast stretch feature film,NEGATIVE,Gimme Shelter,100.0,Drama,English,Negative,"['think', 'wouldve', 'rather', 'seen', 'depicted', '5minute', 'feature', 'newscast', 'stretch', 'feature', 'film']","[(0, 0.016829567), (1, 0.93272513), (2, 0.016815064), (3, 0.016836094), (4, 0.016794132)]"
1054586,2003-02-21,Chicago Sun-Times,admired Intacto liked ingenious construction way keeps certain chilly distance story dangers popular entertainment,NEGATIVE,Intact,108.0,"Mystery & thriller, Fantasy",English,Positive,"['admired', 'intacto', 'liked', 'ingenious', 'construction', 'way', 'keeps', 'certain', 'chilly', 'distance', 'story', 'dangers', 'popular', 'entertainment']","[(0, 0.013478384), (1, 0.680297), (2, 0.27934638), (3, 0.013453933), (4, 0.013424274)]"
503733,2016-07-24,Creative Loafing,Impressively mounted overly familiar gangster tale,NEGATIVE,Hoodlum,130.0,"Crime, Drama",English,Positive,"['impressively', 'mounted', 'overly', 'familiar', 'gangster', 'tale']","[(0, 0.2433658), (1, 0.3314443), (2, 0.028654793), (3, 0.36766523), (4, 0.028869893)]"
135667,2001-06-21,CNN.com,Atlantis good kids love doesnt achieve greatness,POSITIVE,Atlantis: The Lost Empire,95.0,"Kids & family, Fantasy, Sci-fi, Action, Adventure, Animation",English,Positive,"['atlantis', 'good', 'kids', 'love', 'doesnt', 'achieve', 'greatness']","[(0, 0.025307693), (1, 0.02531984), (2, 0.8989911), (3, 0.025297472), (4, 0.02508392)]"
926887,2017-05-04,HeyUGuys,Fast paced certainly actually going palpable direction,NEGATIVE,Sleepless,95.0,"Action, Mystery & thriller",English,Positive,"['fast', 'paced', 'certainly', 'actually', 'going', 'palpable', 'direction']","[(0, 0.8984583), (1, 0.025609987), (2, 0.025274128), (3, 0.02528623), (4, 0.02537133)]"
854501,2021-12-22,Film Mafia,scenes Krieps Roth terrific deeply chucklesome cinephiles,POSITIVE,Bergman Island,113.0,"Romance, Drama",English,Positive,"['scenes', 'krieps', 'roth', 'terrific', 'deeply', 'chucklesome', 'cinephiles']","[(0, 0.025081892), (1, 0.18170717), (2, 0.025312185), (3, 0.7428138), (4, 0.025084931)]"
327410,2018-02-08,FILMINK (Australia),marginally better predecessor much way shot head better guillotined,NEGATIVE,Fifty Shades Freed,105.0,"Romance, Drama",English,Negative,"['marginally', 'better', 'predecessor', 'much', 'way', 'shot', 'head', 'better', 'guillotined']","[(0, 0.8000283), (1, 0.13893993), (2, 0.020375198), (3, 0.020280264), (4, 0.020376313)]"
4080,2022-06-14,Lainey Gossip,Jurassic World Dominion really like biggest best buffet planet choosing eat nothing plain lettuce,NEGATIVE,Jurassic World Dominion,147.0,"Action, Adventure, Sci-fi, Mystery & thriller",English,Negative,"['jurassic', 'world', 'dominion', 'really', 'like', 'biggest', 'best', 'buffet', 'planet', 'choosing', 'eat', 'nothing', 'plain', 'lettuce']","[(0, 0.013446509), (1, 0.013446993), (2, 0.013450153), (3, 0.8586968), (4, 0.10095952)]"
713013,2014-12-19,Chicago Reader,voiceover narrator supplies Yoganandas inspired passages affected tone makes sound rather silly,NEGATIVE,Awake: The Life of Yogananda,87.0,Documentary,English,Negative,"['voiceover', 'narrator', 'supplies', 'yoganandas', 'inspired', 'passages', 'affected', 'tone', 'makes', 'sound', 'rather', 'silly']","[(0, 0.015456767), (1, 0.015514055), (2, 0.015482912), (3, 0.015450933), (4, 0.93809533)]"
463357,2007-09-20,Filmcritic.com,astute brisk though always concise one would hope,POSITIVE,Into the Wild,147.0,"Biography, Drama, Adventure",English,Positive,"['astute', 'brisk', 'though', 'always', 'concise', 'one', 'would', 'hope']","[(0, 0.47968206), (1, 0.022445146), (2, 0.27481392), (3, 0.20054936), (4, 0.022509478)]"
825640,2020-12-29,Horror Queers Podcast,Delphine Seyrig dominates screen Countess Bathory exuding sensuality danger oozes screen,POSITIVE,Daughters of Darkness,87.0,Horror,Dutch,Positive,"['delphine', 'seyrig', 'dominates', 'screen', 'countess', 'bathory', 'exuding', 'sensuality', 'danger', 'oozes', 'screen']","[(0, 0.016708884), (1, 0.016791685), (2, 0.017066726), (3, 0.9326909), (4, 0.016741816)]"
837746,2019-02-17,JWR,truly miserable film could hope fiction,POSITIVE,22 July,143.0,Drama,English,Positive,"['truly', 'miserable', 'film', 'could', 'hope', 'fiction']","[(0, 0.02914946), (1, 0.029020969), (2, 0.8841649), (3, 0.028945308), (4, 0.02871931)]"
793799,2004-05-07,Los Angeles Daily News,Maddin like beer something acquired taste best appreciated affinity mainstream cinemas silent past independent cinemas occasionally absurdist present,POSITIVE,The Saddest Music in the World,99.0,"Musical, Comedy, Drama",English,Positive,"['maddin', 'like', 'beer', 'something', 'acquired', 'taste', 'best', 'appreciated', 'affinity', 'mainstream', 'cinemas', 'silent', 'past', 'independent', 'cinemas', 'occasionally', 'absurdist', 'present']","[(0, 0.19907464), (1, 0.010619539), (2, 0.01072711), (3, 0.76887995), (4, 0.010698752)]"
420445,2018-09-20,Austin American-Statesman,Heres thing Moore constantly makes statements technically true arent entirely accurate Fahrenheit 119 full allegations cheer faithful leave lot us wondering Moore left,NEGATIVE,Fahrenheit 11/9,128.0,Documentary,English,Negative,"['heres', 'thing', 'moore', 'constantly', 'makes', 'statements', 'technically', 'true', 'arent', 'entirely', 'accurate', 'fahrenheit', '119', 'full', 'allegations', 'cheer', 'faithful', 'leave', 'lot', 'us', 'wondering', 'moore', 'left']","[(2, 0.08453894), (3, 0.8900877)]"
